"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00014792","2005-09-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  283",",,B","  156",",,B","   25",",,B"," 0802",",,B",,,,,,,,,"   50",",,B","   60",",,B","   58",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  278",",,B","  144",",,B","   25",",,B"," 1818",",,B",,,,,,,,,"  130",",,B","  130",",,B","   63",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  283",",,B","  128",",,B","   20",",,B"," 1308",",,B",,,,,,,,,"  130",",,B","  130",",,B","   54",",,B","   67",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  306",",,B","  133",",,B","   16",",,B"," 1509",",,B",,,,,,,,,"  270",",,B","  250",",,B","   54",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  283",",,B","  144",",,B","   16",",,B"," 1537",",,B",,,,,,,,,"  360",",,B","  350",",,B","   54",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  289",",,B","  122",",,B","   18",",,B"," 1528",",,B",,,,,,,,,"  340",",,B","  350",",,B","   54",",,B","   67",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  272",",,B","  139",",,B","   24",",,B"," 2006",",,B",,,,,,,,,"  160",",,B","  160",",,B","   54",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  328",",,B","  144",",,B","   25",",,B"," 0814",",,B",,,,,,,,,"  250",",,B","  240",",,B","   67",",,B","   80",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  333",",,B","  167",",,B","   16",",,B"," 1901",",,B",,,,,,,,,"  150",",,B","  150",",,B","   54",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  213",",,B,",,,,,"  261",",,B","  172",",,B","    8",",,B"," 2035",",,B",,,,,,,,,"  150",",,B","   80",",,B","   40",",,B","  657",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  447",",,B,",,,,,"  306",",,B","  222",",,B","   17",",,B"," 1436",",,B",,,,,,,,,"  200",",,B","  210",",,B","   54",",,B","   58",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  278",",,Z","  222",",,Z","   19",",,B"," 1749",",,B",,,,,,,,,"   90",",,B","   90",",,B","   54",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  272",",,Z","  211",",,Z","    9",",,B"," 1057",",,B",,,,,,,,,"  240",",,B","  240",",,B","   31",",,B","   31",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  283",",,Z","  156",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  300",",,Z","  144",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  289",",,Z","  189",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  283",",,Z","  161",",,Z","   10",",,B"," 1229",",,B",,,,,,,,,"  330",",,B","   30",",,B","   54",",,B","  505",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  294",",,B","  133",",,B","   27",",,B"," 1231",",,B",,,,,,,,,"  190",",,B","  190",",,B","   76",",,B","   98",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,B,",,,,,"  306",",,B","  178",",,Z","   23",",,B"," 1737",",,B",,,,,,,,,"  360",",,B","  350",",,B","   67",",,B","   80",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  228",",,B","  133",",,B","   35",",,B"," 0900",",,B",,,,,,,,,"   40",",,B","   70",",,B","   76",",,B","   94",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  250",",,B","  150",",,B","   26",",,B"," 1918",",,B",,,,,,,,,"  180",",,B","  180",",,B","   63",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   71",",,B,",,,,,"  272",",,B","  178",",,B","   41",",,B"," 1306",",,B",,,,,,,,,"  200",",,B","  220",",,B","   98",",,B","  125",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  244",",,B","  122",",,B","   40",",,B"," 1606",",,B",,,,,,,,,"  340",",,B","  340",",,B","   89",",,B"," 1028",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  244",",,B","  100",",,B","   18",",,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,Z,",,,,,"  222",",,Z","  106",",,Z","   38",",,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-09-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  200",",,Z","   56",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  244",",,Z","   44",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  272",",,Z","   89",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  261",",,Z","   94",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,Z,",,,,,"  239",",,Z","  156",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  267",",,Z","  150",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   20",",,Z,",,,,,"  256",",,Z","  133",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  152",",,Z,",,,,,"  250",",,Z","  211",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US"," 1219",",,Z,",,,,,"  239",",,Z","  133",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,Z,",,,,,"  167",",,Z","  122",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   13",",,Z,",,,,,"  178",",,Z","  139",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  241",",,Z,",,,,,"  183",",,Z","  139",",,Z","    8",",,B"," 1201",",,B",,,,,,,,,"   40",",,B","   40",",,B","   54",",,B","   54",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  277",",,Z,",,,,,"  156",",,Z","  111",",,Z","   17",",,B"," 1203",",,B",,,,,,,,,"   20",",,B","   20",",,B","   76",",,B","   76",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  213",",,Z,",,,,,"  167",",,Z","  128",",,Z","   36",",,B"," 1021",",,B",,,,,,,,,"   60",",,B","   70",",,B","   76",",,B","  103",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   64",",,Z,",,,,,"  178",",,Z","  139",",,Z","   34",",,B"," 1955",",,B",,,,,,,,,"  120",",,B","  360",",,B","   63",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  239",",,Z","  133",",,Z","   36",",,B"," 1659",",,B",,,,,,,,,"  300",",,B","  300",",,B","   76",",,B","  103",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  183",",,Z","  111",",,Z","   21",",,B"," 1157",",,B",,,,,,,,,"  270",",,B","  270",",,B","   94",",,B","  125",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  183",",,Z","   89",",,Z","   13",",,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,Z,",,,,,"  228",",,Z","   83",",,Z","   13",",,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  222",",,Z","   67",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  156",",,Z","   89",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   38",",,Z,",,,,,"  117",",,Z","   94",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  262",",,Z,",,,,,"  128",",,Z","   94",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,Z,",,,,,"  150",",,Z","   44",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  163",",,Z,",,,,,"  122",",,Z","   39",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  163",",,Z,",,,,,"  100",",,Z","   50",",,Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    5",",,Z,",,,,,"  122",",,Z","   39",",,Z","    8",",,B"," 1700",",,B",,,,,,,,,"  310",",,B","  320",",,B","   54",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  111",",,Z","   28",",,Z","   11",",,B"," 1718",",,B",,,,,,,,,"  360",",,B","  360",",,B","   31",",,B","   36",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  106",",,B","   17",",,Z","   13",",,B"," 2359",",,B",,,,,,,,,"  330",",,B","  330",",,B","   22",",,B","   27",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  100",",,Z","   17",",,B","   27",",,B"," 1022",",,B",,,,,,,,,"  350",",,B","  300",",,B","   76",",,B","  112",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  194",",,B","   39",",,Z","   35",",,B"," 1210",",,B",,,,,,,,,"  300",",,B","  300",",,B","   76",",,B","   94",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-10-31","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  211",",,B","   17",",,B","   17",",,B"," 1418",",,B",,,,,,,,,"  260",",,B","  230",",,B","   54",",,B","   67",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  206",",,B","   33",",,B","   23",",,B"," 2348",",,B",,,,,,,,,"  290",",,B","  290",",,B","   72",",,B","   98",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  150",",,B","   28",",,B","   33",",,B"," 1417",",,B",,,,,,,,,"  340",",,B","  340",",,B","   76",",,B","  107",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  194",",,B","   11",",,B","   34",",,B"," 1105",",,B",,,,,,,,,"  210",",,B","  210",",,B","  112",",,B","  139",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  206",",,B","   56",",,B","   17",",,B"," 1425",",,B",,,,,,,,,"  180",",,B","  190",",,B","   58",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  222",",,B","   83",",,B","    7",",,B"," 1649",",,B",,,,,,,,,"  180",",,B","  190",",,B","   31",",,B","   36",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,B,",,,,,"  233",",,B","   78",",,B","   30",",,B"," 2059",",,B",,,,,,,,,"  280",",,B","  280",",,B","   98",",,B","  125",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  167",",,B","   72",",,B","   36",",,B"," 1348",",,B",,,,,,,,,"  290",",,B","  300",",,B","   89",",,B","  103",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  183",",,B","   28",",,B","   17",",,B"," 1100",",,B",,,,,,,,,"  290",",,B","  280",",,B","   54",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-09","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   43",",,Z,",,,,,"  194",",,B","   89",",,B","   37",",,B"," 2320",",,B",,,,,,,,,"  210",",,B","  220",",,B","   89",",,B","  107",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-10","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   30",",,Z,",,,,,"  200",",,B","   56",",,B","   56",",,B"," 1135",",,B",,,,,,,,,"  290",",,B","  300",",,B","  107",",,B","  143",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-11","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   89",",,B","    0",",,B","   23",",,B"," 1235",",,B",,,,,,,,,"  330",",,B","  320",",,B","   76",",,B","   98",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-12","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  150",",,B","  -17",",,B","   15",",,B"," 1547",",,B",,,,,,,,,"  210",",,B","  220",",,B","   45",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-13","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  189",",,B","   28",",,B","   27",",,B"," 1154",",,B",,,,,,,,,"  200",",,B","  180",",,B","   94",",,B","  116",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-14","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  189",",,B","   94",",,B","   27",",,B"," 1031",",,B",,,,,,,,,"  300",",,B","  310",",,B","   67",",,B","   76",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-15","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    8",",,Z,",,,,,"  217",",,B","   94",",,B","   35",",,B"," 1402",",,B",,,,,,,,,"  210",",,B","  210",",,B","   72",",,B","   89",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-16","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  191",",,Z,",,,,,"  228",",,B","   67",",,B","   60",",,B"," 1328",",,B",,,,,,,,,"  190",",,B","  200",",,B","  130",",,B","  161",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-17","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,Z,",,,,,"   67",",,B","   -6",",,B","   41",",,B"," 1606",",,B",,,,,,,,,"  290",",,B","  290",",,B","   80",",,B","  107",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-18","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   44",",,B","  -28",",,B","   23",",,B"," 1220",",,B",,,,,,,,,"  300",",,B","  260",",,B","   63",",,B","   76",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-19","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   89",",,B","  -39",",,B","   16",",,B"," 1357",",,B",,,,,,,,,"  220",",,B","  240",",,B","   54",",,B","   63",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-20","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"  144",",,B","  -17",",,B","   15",",,B"," 1505",",,B",,,,,,,,,"  200",",,B","  260",",,B","   58",",,B","   72",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-21","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  155",",,Z,",,,,,"  100",",,B","   11",",,B","   12",",,B"," 2346",",,B",,,,,,,,,"   30",",,B","   30",",,B","   76",",,B","  103",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-22","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  137",",,Z,",,,,,"   83",",,B","   11",",,B","   65",",,B"," 1625",",,B",,,,,,,,,"  300",",,B","  290",",,B","  112",",,B","  165",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-23","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   28",",,B","  -22",",,B","   48",",,B"," 0343",",,B",,,,,,,,,"  300",",,B","  280",",,B","   98",",,B","  139",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-24","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,Z,",,,,,"  106",",,B","  -56",",,B","   53",",,B"," 1437",",,B",,,,,,,,,"  270",",,B","  280",",,B","  143",",,B","  192",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-25","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"    6",",,B","  -67",",,B","   36",",,B"," 0943",",,B",,,,,,,,,"  260",",,B","  260",",,B","   80",",,B","  107",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-26","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   50",",,B","  -67",",,B","   10",",,B"," 1419",",,B",,,,,,,,,"  140",",,B","  200",",,B","   54",",,B","   76",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-27","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0","T,,B,",,,,,"  106",",,B","  -11",",,B","   19",",,B"," 2354",",,B",,,,,,,,,"   70",",,B","   50",",,B","   40",",,B","   54",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-28","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    3",",,B,",,,,,"  200",",,B","   89",",,B","   33",",,B"," 1526",",,B",,,,,,,,,"  150",",,B","  150",",,B","   80",",,B","   98",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-29","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","  201",",,B,",,,,,"  200",",,B","  128",",,B","   63",",,B"," 1339",",,B",,,,,,,,,"  170",",,B","  140",",,B","  125",",,B","  161",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-11-30","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   74",",,B,",,,,,"  172",",,B","   33",",,B","   37",",,B"," 2359",",,B",,,,,,,,,"  170",",,B","  190",",,B","   94",",,B","  112",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-01","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   72",",,B","   17",",,B","   24",",,B"," 2356",",,B",,,,,,,,,"  260",",,B","  290",",,B","   54",",,B","   67",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-02","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   56",",,B","  -11",",,B","   62",",,B"," 1423",",,B",,,,,,,,,"  250",",,B","  260",",,B","  125",",,B","  165",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-03","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"   17",",,B","  -28",",,B","   42",",,B"," 1108",",,B",,,,,,,,,"  250",",,B","  260",",,B","   89",",,B","  125",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-04","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   99",",,B,",,,,,"   11",",,B","  -33",",,B","   26",",,B"," 1728",",,B",,,,,,,,,"  290",",,B","  290",",,B","   63",",,B","   98",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-05","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   10",",,Z,",,,,,"   11",",,B","  -28",",,B","   17",",,B"," 1320",",,B",,,,,,,,,"  350",",,B","  350",",,B","   36",",,B","   45",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-06","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","   18",",,Z,",,,,,"   22",",,B","  -39",",,B","   29",",,B"," 1547",",,B",,,,,,,,,"  290",",,B","  280",",,B","   67",",,B","   94",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-07","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"    0",",,B","  -50",",,B","   42",",,B"," 1214",",,B",,,,,,,,,"  290",",,B","  290",",,B","   94",",,B","  125",",,B",,,,,,,,,,,,,,,,,,
"USW00014792","2005-12-08","40.27681","-74.81587","57.9","TRENTON MERCER AIRPORT, NJ US","    0",",,B,",,,,,"    0",",,B","  -89",",,B","   16",",,B"," 0018",",,B",,,,,,,,,"  290",",,B","  350",",,B","   45",",,B","   58",",,B",,,,,,,,,,,,,,,,,,
